"User","Location","Role","Effective","Obsolete","Right Type (Tab)","Right Group (Description)","Right Action","RightID","Access"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Adult Cases","View","6482","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Adult Cases","Add","6479","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appeals","View","7238","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appeals","Add","7235","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appeals","Modify","7237","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appeals","Delete","7236","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appear By Dates","Add","6819","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appear By Dates","Modify","6820","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appear By Dates","Delete","6821","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appellate Criminal Cases","View","8215","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appellate Criminal Cases","Add","8214","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appellate Detail Tab","Modify","8314","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appellate Non-Criminal Cases","View","8217","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appellate Non-Criminal Cases","Add","8216","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appellate Related Cases","Add","8292","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appellate Related Cases","Modify","8294","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appellate Related Cases","Delete","8293","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Apply Civil Case Plans","","8584","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Apply Criminal Case Plans","","8583","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Apply Family Case Plans","","8585","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Apply Probate Case Plans","","8594","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appoint Attorney from Case Parties Tab","","7219","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appoint Attorney from Nav Bar option 'Appoint Attorneys'","","7223","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appointments and Fees","View","7400","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appointments and Fees","Add","7397","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appointments and Fees","Modify","7399","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appointments and Fees","Delete","7398","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Appointments Tab","View","7396","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Assignments","Add","8543","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Assignments","Modify","8544","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Assignments","Delete","8545","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Backdate CaseFile Loc/Custody Records","","6490","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Bad Checks Cases","View","206","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Bad Checks Cases","Add","204","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Bond Forfeiture Cases","View","212","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Bond Forfeiture Cases","Add","210","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Case Audit Tab","View","7434","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Case Audit Tab","Delete","7452","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Case Cross Reference Numbers","Add","6702","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Case Cross Reference Numbers","Modify","6703","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Case Cross Reference Numbers","Delete","6704","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Case Group ID","Add","6991","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Case Group ID","Modify","6993","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Case Group ID","Delete","6992","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Case Status","Add","913","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Case Status","Modify","914","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Case Status","Delete","915","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","CaseFile Loc/Custody Records","View","6298","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","CaseFile Loc/Custody Records","Add","6487","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","CaseFile Loc/Custody Records","Modify","6488","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","CaseFile Loc/Custody Records","Delete","6489","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Change Case Type","Add","7166","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Change Case Type","Modify","7168","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Change Case Type","Delete","7167","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Civil Case Plan Data","","8581","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Civil Cases (Other)","View","192","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Civil Cases (Other)","Add","190","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Civil Detail Tab","Modify","6597","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Civil Domestic Violence Cases","View","590","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Civil Domestic Violence Cases","Add","588","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Civil Related Cases","Add","6557","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Civil Related Cases","Modify","6558","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Civil Related Cases","Delete","6413","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Close Out Case","","932","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Contracts, Torts, Damage or Injury Cases","View","180","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Contracts, Torts, Damage or Injury Cases","Add","178","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Copy a Case","","6989","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Create Sample Schedule","","20000509","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Criminal Case Plan Data","","8580","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Criminal Detail Tab","Modify","6596","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Criminal Placements","View","6754","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Criminal Placements","Add","6755","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Criminal Placements","Modify","6756","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Criminal Placements","Delete","6757","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Criminal Related Cases","Add","6493","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Criminal Related Cases","Modify","6494","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Criminal Related Cases","Delete","6495","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Current Court Assignment","Add","7556","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Current Court Assignment","Modify","199","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Current Court Assignment","Delete","7659","Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Current Magistrate Assignment","Add","7557","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Current Magistrate Assignment","Modify","7313","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Current Magistrate Assignment","Delete","7660","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Customize Appellate Case Summary Options","","8248","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Customize Civil Case Summary Options","","541","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Customize Criminal Case Summary Options","","540","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Customize Family Case Summary Options","","628","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Customize Probate Case Summary Options","","542","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Delete Appellate Cases","","8361","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Delete Civil Cases","","14","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Delete Criminal Cases","","16","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Delete Existing Additional Barcode","Delete","7014","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Delete Family Cases","","15","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Delete Probate Cases","","17","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Divorce Cases","View","575","Not Granted"
"pd1aach","Pierce County District Court","CM - Accountant","","","Case Data","Divorce Cases","Add","573","Not Granted"
